train_id,name,item_condition_id,category_name,brand_name,price,shipping,item_description
1335430,iPhone 6 Plus Defender Case,1,"Electronics/Cell Phones & Accessories/Cases, Covers & Skins",,13.0,0,"Only For iPhone 6 Plus & 6S Plus NOT A REAL PHONE ❗️ ONLY A DISPLAY ‼️ ❌BUYER GAVE ME A BAD RATING ❓ Because HE DIDNT READ DESCRIPTION AND ORDER WRONG CASE‼️ ❌Please Read before Buying ❌ No these are not Otterbox Cases Non- Branded Cases!! 6 Plus & 6s Plus only NOTE: Your package will be ship within 24 hours Mon-Sat. 6 days a week. (Sunday's post office closed) If you have any questions, please feel free to contact me in the comments box below I will ship your item fast, all I ask for is to be rated after you receive your item Happy shopping : )"
1016907,Stampin Up Mini Mates Rubber Stamps,3,Handmade/Paper Goods/Scrapbooking,,33.0,0,"Bundle for 71onabox includes: Mini Mates Open for Trades Kanji Chore Chart Wonderful Words 2 Stampin' Up! retired rubber stamps on wooden blocks. I have many listings for stamps and will continue to add more in the coming weeks. Some are used and others are brand new. Please see photos of each item for condition. Any questions, please ask. Bundle multiple listings for discount! No free shipping, please do not ask. However, I will bundle multiple listings together to help save on shipping costs for you. Stampin up, stamping, cards, crafts, scrapbooking, scrap booking"
315985,Tarte Blending Sponge,1,Beauty/Makeup/Brushes & Applicators,Tarte,14.0,1,Brand New unopened
1085617,Chin rest for Violin,2,Other/Musical instruments/Band & Orchestra,,12.0,1,"The practical, uncomplicated design of the Kun Original shoulder rest is based on our earliest handmade model. This rest is adjustable in three directions, and the end members are fitted with a patented locking device to ensure that it will never touch the instrument. The Kun Original has remained the favorite of amateur and professional players alike."
1285229,ON HOLD Pink cheetah dog shirt pant,2,"Women/Athletic Apparel/Pants, Tights, Leggings",PINK,65.0,1,Victoria's Secret Pink long sleeve v neck campus tee with bling cheetah dog on the back and front pocket and gym style sweatpants both are size medium. Worn once no holes rips or stains
1084305,Live a balanced life bracelet,1,Women/Jewelry/Bracelets,Lokai,5.0,1,"This item is brand new with tags, never used or worn. Wonderful condition as you can tell. Looks exactly like the Lokai bracelets. The colors of this bracelet are- clear, pink, grey."
1001252,Jessie James Decker Kittenish Waffle PJS,1,Women/Other/Other,,31.0,0,"Jessie James Decker | Kittenish | Waffle Print PJ Set • Brand New and Sold Out! • Includes pajama top, bottoms, and matching mask • Size Small • Open to reasonable offers • Bundle items to save"
240784,NEW FIDGET HAND SPINNER DESK TOY CUBE,1,Kids/Toys/Games,,12.0,1,[rm] free shipping New Highly addictive
363307,AG doll hooded sweatshirt,2,Kids/Toys/Dolls & Accessories,American Girl ®,7.0,1,AG doll hooded sweatshirt. EUC
1406077,Guitar Hero Bundle,3,Vintage & Collectibles/Electronics/Video Game,Sony,24.0,0,3 Guitar Hero games for ps3. Good condition.
853126,Pineapple decal,1,Handmade/Paper Goods/Sticker,,7.0,1,Send me your monogram! & the colors you want!
1250876,Mewtwo Base 2 Pokemon Card Holo Rare,2,Vintage & Collectibles/Trading Cards/Animation,Pokemon,6.0,1,"Mewtwo holographic rare Pokemon card from the Base Set 2 set. Card is in near-mint condition. All cards come in a sleeve and toploader, and will be shipped in a bubble envelope with tracking."
461077,Maurices XL lace up top,3,Women/Tops & Blouses/Blouse,Maurices,10.0,1,Maurices top size XL lace up front and detailing throughout the shirt! Shark bite cut so it is flattering
303045,25 Olay Regenerist Face Moisturizer NEW,1,Beauty/Skin Care/Face,,12.0,0,Olay Regenerist Micro-Sculpting Cream Face Moisturizer NEW You will receive 25x) travel sized jars that contain 0.17 ounce or 5 grams each. 25 jars total of 4.25 ounces or 125 grams. Retails for about [rm] on amazon for 1.7 ounces (10 travel jars). This is way cheaper and more convenient for on the go use.
240320,ALCO INDUSTRIES Apple Garden ceramic NEW,2,Home/Home Décor/Home Décor Accents,,23.0,0,"New white ceramic large salt & paper shakers - 4.5 "" high , plastic stoppers . Creamer - 4.25 "" high . Discontinued ."
1062059,Lilly Pulitzer Starfish bangle,2,Women/Jewelry/Bracelets,Lilly Pulitzer,14.0,0,Super cute Lilly pulitzer bangle!
463234,Belly casting kit,1,Kids/Toys/Hobbies,,10.0,1,Brand new
109453,Disney cars blue Dinico truck hauler,3,Kids/Toys/Toy Remote Control & Play Vehicles,Mattel®,24.0,0,Disney Pixar Cars - Dinoco #43 Semi Truck Gray Hauler in good condition comes with blue Dinico car/small car has some wear from being used....truck opens up on both sides 〰take a look at my other Disney cars toys I am always willing to bundle just comment on what you like and I will make a bundle for you〰
1104125,Pyrex 473-B & 474-B Bowl Set,3,Vintage & Collectibles/Housewares/Bowl,Pyrex,16.0,0,This Pyrex bowl set is in good condition. Large bowl is 1 1/2 quart and small one is 2 quart. One small chip on small bowl and one small blemish on large bowl but does not affect usability. Tiny amount of flaking under handle of small bowl. Please let me know if you have any questions. Thank you.
1073865,Ecko Jacket,4,Men/Athletic Apparel/Jackets,Ecko Unltd.,11.0,0,Men's Ecko Jacket Size 2XL
1368199,Minaregina's Bundle,3,Beauty/Makeup/Makeup Sets,Sephora,40.0,1,Thank you❤️ Origins Night Cream Bobbi Brown eye cream
779070,Stride Rite Boys Brown Leather shoes S 6,3,Kids/Boys 2T-5T/Shoes,Stride Rite,7.0,0,Used good condition no holes or tears Items have been used and show wear
1373514,Lularoe Classic Tee,4,Women/Tops & Blouses/T-Shirts,LuLaRoe,8.0,1,"Used Lularoe Classic Tee - Green, size Small. Does show signs of wear and pilling, but no stains or rips."
1346245,Funko Pop Eleven Bundle,1,Kids/Toys/Action Figures & Statues,Funko,24.0,0,Boxes are mint. Ships in bubble wrap for protection! FREE SHIPPING YO!
1272147,Polo Ralph Lauren men's wallet -hold,1,Men/Men's Accessories/Wallets,Polo Ralph Lauren,36.0,1,Polo Ralph Lauren Authentic wallet Price is FIRM Will ship same or next day after purchase Hold for Mae
256530,Youth Under Armour Sweatpants,2,Kids/Girls (4+)/Other,,28.0,0,Bundle of UA Sweatpants.
1140870,VS Pink shirt,2,Women/Tops & Blouses/T-Shirts,PINK,10.0,0,"Mint blue, never worn. New w/o tags. Size small."
969308,Womens Fur Slides Size 7/8/9/10/11/12/13,2,Women/Shoes/Sandals,,26.0,0,"Very comfortable. Brand new, NEVER worn. These make a great Christmas gift or personal gift for yourself! These are NOT Nike. *Colors I have are: -Army Green -Hot Pink -Black -White -Baby Pink -Lavender -Plum Burgundy -Royal Blue -Red I have almost every color and size. Please let me know after you purchase what color and size you would like. I will have them shipped either same or next day guarantee (unless it's a weekend)! Check out my other listings and bundle to save!"
323478,Vineyard vines swim trunks,3,Men/Swimwear/Swim Trunks,vineyard vines,29.0,0,Vineyard Vines Swimming trunks Size 32 Worn once or twice
502434,New 6 pk Under Armour girls headbands,1,Sports & Outdoors/Apparel/Girls,Under Armour,25.0,1,New in package Under armour headbands Girls 6 pk Pink white black Non slip Wide gray ua headbands Black UA hb Multi pack Ua headband
951248,Rae Dunn Grandma,1,Home/Kitchen & Dining/Coffee & Tea Accessories,Rae Dunn,26.0,0,No description yet
1314451,FRYE burgundy leather dalia loafers,2,Women/Shoes/Loafers & Slip-Ons,Frye,65.0,1,"Such a classic pair of hardy loafers that will probably last forever. Absolutely perfect for work or play! Material: leather upper, lining, and sole Color: deep burgundy red Fit: would fit a 7 or 7.5 Condition: excellent, minimal creasing and wear to soles. I also condition and clean every pair of shoes I sell so they're gorgeous and ready to wear! Free shipping if you buy 2+ items!"
242301,Oakland Raiders throwback Jersey XL,3,Sports & Outdoors/Fan Shop/NFL,Reebok,19.0,0,Oakland Raiders throwback Jersey XL Silver & Black is back now start wearing the colors .. Hard to find jerseys without names super clean no stains rips or cracks save big $$$
661397,Computer Parts,2,Electronics/Computers & Tablets/Components & Parts,,9.0,0,It's like an older gpu I thing. Message me for more information. Look on my page for more
62014,Tarte Pretty Paintbox Makeup Case,1,Beauty/Makeup/Makeup Palettes,Tarte,52.0,1,100% Authentic Tarte Pretty Paintbox Makeup Case - Holiday 2016 Limited Edition! Includes: *24 Amazon clay eye shadows *Deluxe Tarteist Lash paint mascara *Full size so fine micro liner *Deluxe Tarteist glossy lip paint *Amazonian clay brush *Amazonian clay highlighter *2 Amazonian clay bronzers Condition: New. Never used. In box Value = [rm]. Bought from Sephora.
525363,LARGE VS PINK BOYSHORTS,1,Women/Underwear/Panties,PINK,30.0,1,"BRAND NEW WITH TAGS. 3 PAIRS LOGO BOYSHORTS. PURE BLACK/SHINE LOGO. LEOPARD. RED, FANTASY PLAYER PRINT. FREE SHIPPING!! PRICE IS FIRM. PLS CHECK OUT OTHER LISTINGS. THANK YOU. :)"
518891,Iphone apple dust plug,1,Electronics/Cell Phones & Accessories/Cell Phones & Smartphones,,3.0,1,Brand new and packaged
568395,VS PINK MAROON BURGUNDY BEANIE HAT,1,Women/Women's Accessories/Hats,Victoria's Secret,18.0,0,Brand new with tag or online package Victoria Secret Pink Maroon Beanie Winter Fall Hat - one size fits all - PINK in black and white in front of beanie - Burgundy maroon red NEXT DAY SHIPPING
142242,Barbie Fashionista New in box,1,Kids/Toys/Dolls & Accessories,Barbie,11.0,0,Bundle to save on shipping Ask questions before purchasing
1472010,Reserved Herringbone Crop Size 10,3,"Women/Pants/Capris, Cropped",Lululemon,59.0,0,"Reserved for RMward33. Please don't purchase unless that's you :) Lululemon black/grey herringbone Crop Size 10. Has inside drawstring to make it tighter, has back zipper to out chapstick/keys. Too big for me now and found a smaller size so looking for someone to enjoy!"
116351,Authentic Kate spade purse/crosssbody,3,Women/Women's Handbags/Shoulder Bag,kate spade new york,38.0,0,Beautiful bag has a longer strap can be a cross body but doesn't fall too long on side...minor pen mark on strap and minor use inside as seen in pic..overall gorgeous condition...no fraying on corners...classy!!
680530,50 pairs Toddler girl socks age 2-3,3,Kids/Girls 2T-5T/Shoes,,8.0,0,50 pairs of toddler girl socks. Mixture of tall and low cut as well as a mixture of plain and patterned/characters. Guc.
119147,NEW Magic Perfecting Face Primer x 2,1,Beauty/Makeup/Face,Sephora,9.0,1,"Brand new, never used. Includes 2 tubes. ❤Get the perfect skin texture, instantly and all day. ❤Perfect for makeup prep, the silky, lightweight formula glides onto skin and minimizes the look of pores and fine lines. ❤Skin looks and feels smoothed and resurfaced. ❤The result is a unified matte finish that's flawless."
669287,"10k white gold 16"" chain",1,Women/Jewelry/Necklaces,Stamped,34.0,0,"10k white gold 16"" chain Pendant not included here: this is only for the necklace chain Brand new, never worn"
1377240,Nike training flex supreme TR3,4,Women/Shoes/Athletic,Nike,17.0,1,Previously worn. No deformities and still have lots of comfort left in them. It just took me a while to accept that these were too small for me. I cleaned the soles as much as possible with my fancy shoe cleaning kit as pictured.
749047,"Baby girl overalls, zara leggings bundle",2,Kids/Girls 0-24 Mos/One-Pieces,,11.0,0,"Baby girl denim overalls (shorts) - Size 9-12 months (on the bigger side) - 100% cotton - adjustable straps Zara baby girl leggings, 12-18 months Excellent used condition Toy is not included."
287320,Vs pink bling yoga pants,2,"Women/Athletic Apparel/Pants, Tights, Leggings",PINK,34.0,0,No flaws like new I just bought these and I love them they just don't fit me right size medium no free shipping
157234,H&M Women's shoes,1,Women/Shoes/Flats,H&M,10.0,0,"Brand new with tag, they were together with dark shoes and left dark spots, see last picture. Pink color."
746487,Urban decay naked skin finishing powder,1,Beauty/Makeup/Face,Urban Decay,54.0,0,"Urban decay naked skin loose finishing powder for sale. The shade is medium light. New, never used. Urban day naked powder foundation. New, never used. The shade is medium light. No holds. No trades. No free ship. No lowest. No model. Smoke free home. Willing to bundle. Check out my profile for additional information. #lilkittylady"
1220953,Pink full zip hoodie L,1,Women/Sweaters/Full Zip,PINK,35.0,1,Will ship out today 9/17
1323944,***Bundle for Loveofbags***,3,Women/Tops & Blouses/T-Shirts,PINK,30.0,1,Bundle includes 4 items all of which are VS PINK. 1. Long sleeve v-neck tee peachy/pink XS 2. Yellow & black PINK Capris SMALL 3. Green long sleeve tee SMALL 4. Pink long sleeve baseball tee w/sleeve design XS All items are as described in previous descriptions. Only flaw is with the Capris where there is a small hole in waistband as previously disclosed.
569540,35 XL Assorted Polymailers,1,Other/Other/Other,,9.0,1,"(10) 12x15.5 XL (Blue, White, Pink) (10) 10x13 ( Blue, Green, Purple, Pink, Yellow) (15) 6x9 (Blue, Purple, Pale Pink, Pink) * When purchasing please let me know if you'd like specific colors. If not I will choose a mix :) HIGH QUALITY Self Sealing Mailers UPS, FedEx & USPS APPROVED Superior tear and puncture resistance. Pressure sensitive adhesive provides a high strength durable closure, water and dirt resistant Lightweight saves on postage High strength seams allow for over stuffing."
893345,Funko Pop! Rubber Man!,1,Vintage & Collectibles/Toy/Action Figure,Funko,25.0,0,"Whether you're a big rubber man fan or looking for a Gimp replacement...this is the pop for you! He's brand new, never opened and personal friends with Tate Langdon. He'll show up at your house in a free pop protector!"
241994,SUPREME UZI GUN NECKLACE WITH CHAIN,1,Men/Men's Accessories/Other,,36.0,0,BRAND NEW. COMES WITH EMBOSSED SUPREME NECKLACE AND LAYERING CHAIN
1383188,Black holographic side tie rave shorts,3,Women/Other/Other,Rave,16.0,0,"Side tie rave shorts, cheeky, holographic, one size fits all, worn once to Edc"
733384,New Smashbox BB water foundation-light,1,Beauty/Makeup/Face,Smashbox,23.0,1,"Nib, full size, primer, sunscreen and foundation in 1. Perfect for acne, oil prone skin Authenticity Guaranteed Firm and lowest price No trades or holds Same or next day shipping (M-S) Will not answer questions that are already answered in bio or description. Ty."
606199,charger,2,Electronics/Cell Phones & Accessories/Cell Phone Accessories,,3.0,1,No description yet
432512,Becca Highlighter Amethyst,1,Beauty/Makeup/Face,,29.0,0,Full size Brand new in the box and Authentic. Please do not lowball me my prices are extremely fair and FIRM. All of my products are 100 % authentic and brand new in the box unless stated in the description. Sorry I do not offer free shipping THANK YOU!
84136,Cricut tools & case,3,Handmade/Paper Goods/Scrapbooking,,17.0,0,"Used only one tool, all the rest have not been used."
809385,Speechless FloralWatercolor Halter Dress,2,"Women/Dresses/Above Knee, Mini",Speechless,14.0,0,"Size 5 Beautiful warm colors on white make this dress rather stunning! Elastic on the back, plus #halter ties allow this dress to accommodate almost any bust size. Length is about 32in #speechless #watercolor #warmcolors #pink #orange #white #yellow #grey #gray #black #sheath #shift #shiftsheath #spring #summer #floral #floralprint #flowers #party #dancing #clubbing #rave #wedding #occasion #event #office #work #workattire #nightout #datenight M1"
784667,Super cute watch ! FREE SHIPPING!,1,Women/Women's Accessories/Watches,,9.0,1,"Just as shown . Nice thick belt. New ! Unopened!! ""Whatever I'm late anyway"" fully functional. Check out my other cute stuff!! Always fast free shipping!!"
242105,Fisher Price Think & Learn Codeapillar!,1,Kids/Toys/Learning & Education,Fisher-Price,38.0,0,"Fisher Price Think & Learn Code-a-pillar! 3-6 preschool! Rearrange the pieces to change his path! Problem solving, planning & sequence, critical thinking! Endless combinations! Bingo!"
940147,Nails polish rack,1,Beauty/Makeup/Nails,,29.0,0,Nails polish rack /color white Brand new /wood hand made ❤️ Shipping same day or next day available Can feet around 40 to 45 nail polish or probably more (:
